Wall time,Step,Value
1637764918.462366,32800,0.06060606241226196
1637764939.4273434,49200,0.05714285746216774
1637764981.5125983,82000,0.0476190485060215
1637765023.2980704,114800,0.06829268485307693
1637765044.1398,131200,0.061611372977495193
1637765064.8995667,147600,0.05339805781841278
1637765085.7593486,164000,0.06666667014360428
1637765106.7768607,180400,0.0784313753247261
1637765127.550252,196800,0.039603959769010544
1637765148.4608595,213200,0.056872036308050156
1637765169.3210988,229600,0.0422535203397274
1637765190.099205,246000,0.043062202632427216
1637765210.7188199,262400,0.06521739065647125
1637765231.547142,278800,0.05714285746216774
1637765252.5977879,295200,0.05092592537403107
1637765273.481058,311600,0.04128440469503403
1637765294.2301283,328000,0.05000000074505806
1637765315.0172737,344400,0.05069124326109886
1637765335.7247503,360800,0.03720930218696594
1637765356.523778,377200,0.03755868598818779
1637765377.500999,393600,0.0731707289814949
1637765398.3444,410000,0.09183673560619354
1637765419.309004,426400,0.03333333507180214
1637765440.0327315,442800,0.0784313753247261
1637765481.7976146,475600,0.0476190485060215
1637765544.1617088,524800,0.04854368790984154
1637765564.986828,541200,0.05238095298409462
1637765585.8975532,557600,0.05000000074505806
1637765606.7738664,574000,0.07035175710916519
1637765627.5996885,590400,0.0885416641831398
1637765669.363095,623200,0.05154639109969139
1637765690.396829,639600,0.05945945903658867
1637765711.2547085,656000,0.055276382714509964
1637765732.234635,672400,0.060301508754491806
1637765753.227174,688800,0.0572916679084301
1637765795.0893028,721600,0.05797101557254791
1637765815.8409824,738000,0.06730769574642181
1637765836.693638,754400,0.04854368790984154
1637765857.5544949,770800,0.06763284653425217
1637765878.5211525,787200,0.07216494530439377
1637765899.465626,803600,0.06914893537759781
1637765941.1248004,836400,0.049504950642585754
1637765962.101476,852800,0.07920791953802109
1637766004.0051498,885600,0.052941177040338516
1637766024.977589,902000,0.059139784425497055
1637766045.815418,918400,0.04444444552063942
1637766067.0097342,934800,0.06010929122567177
1637766088.1123857,951200,0.04278074949979782
1637766109.0476162,967600,0.07228915393352509
1637766150.9756298,1000400,0.06532663106918335
1637766171.8930066,1016800,0.0615384615957737
1637766192.7464585,1033200,0.06280193477869034
1637766213.570883,1049600,0.05820105969905853
1637766234.399976,1066000,0.06666667014360428
1637766255.2598543,1082400,0.06666667014360428
1637766276.2991865,1098800,0.08080808073282242
1637766297.4407318,1115200,0.09405940771102905
1637766318.5374022,1131600,0.06586826592683792
1637766339.355433,1148000,0.06735751032829285
