Wall time,Step,Value
1634567275.1947744,32800,0.25806450843811035
1634567301.628776,49200,0.16438356041908264
1634567353.8576522,82000,0.2142857164144516
1634567406.8433368,114800,0.2461538463830948
1634567433.030539,131200,0.1666666716337204
1634567459.5149918,147600,0.22807016968727112
1634567485.7012265,164000,0.10447761416435242
1634567511.9475632,180400,0.1944444477558136
1634567538.0786817,196800,0.1538461595773697
1634567564.0673234,213200,0.22727273404598236
1634567589.9265475,229600,0.17910447716712952
1634567616.8286755,246000,0.2238806039094925
1634567643.3066897,262400,0.2769230902194977
1634567669.2142482,278800,0.16949152946472168
1634567695.4663718,295200,0.27419355511665344
1634567721.9164908,311600,0.28125
1634567748.2342777,328000,0.12162162363529205
1634567774.512314,344400,0.09333333373069763
1634567801.0828419,360800,0.15942029654979706
1634567827.0235536,377200,0.2753623127937317
1634567852.8037963,393600,0.13432836532592773
1634567878.7623427,410000,0.296875
1634567904.943521,426400,0.1527777761220932
1634567931.421089,442800,0.2405063360929489
1634567983.8049004,475600,0.14084507524967194
1634568062.1651945,524800,0.09210526198148727
1634568088.2566442,541200,0.16049382090568542
1634568114.7610857,557600,0.23188406229019165
1634568140.8819115,574000,0.23076923191547394
1634568167.0264628,590400,0.18987341225147247
1634568219.7001922,623200,0.1304347813129425
1634568246.1056137,639600,0.2054794579744339
1634568272.4319549,656000,0.2266666740179062
1634568298.8234456,672400,0.09210526198148727
1634568325.0915933,688800,0.09302325546741486
1634568377.7485993,721600,0.09756097197532654
1634568403.8336174,738000,0.1807228922843933
1634568429.942095,754400,0.15662650763988495
1634568456.3052468,770800,0.10000000149011612
1634568482.6090426,787200,0.09000000357627869
1634568508.9646704,803600,0.21176470816135406
1634568561.6790636,836400,0.24390244483947754
1634568588.1291487,852800,0.1204819306731224
1634568641.143451,885600,0.20481927692890167
1634568667.323828,902000,0.15853658318519592
1634568693.6894956,918400,0.16853933036327362
1634568720.4753637,934800,0.0941176488995552
1634568747.082356,951200,0.21794871985912323
1634568773.2485654,967600,0.09890110045671463
1634568826.2444432,1000400,0.11249999701976776
1634568852.7560396,1016800,0.1034482792019844
1634568879.5886211,1033200,0.12765957415103912
1634568905.957267,1049600,0.15294118225574493
1634568932.3006663,1066000,0.2222222238779068
1634568958.8376787,1082400,0.13333334028720856
1634568984.842229,1098800,0.125
1634569011.2062056,1115200,0.21739129722118378
1634569037.6688032,1131600,0.29411765933036804
1634569063.9535568,1148000,0.27142858505249023
1634569090.5106356,1164400,0.1621621549129486
1634569144.0781481,1197200,0.1190476194024086
1634569170.9250405,1213600,0.09890110045671463
1634569197.6905086,1230000,0.18666666746139526
1634569224.4558198,1246400,0.2926829159259796
1634569278.0869777,1279200,0.1538461595773697
1634569304.6485124,1295600,0.1780821979045868
1634569331.45115,1312000,0.12941177189350128
1634569358.2353644,1328400,0.06521739065647125
1634569410.995492,1361200,0.17721518874168396
1634569437.6734614,1377600,0.2467532455921173
1634569491.3374865,1410400,0.1690140813589096
1634569517.737086,1426800,0.1975308656692505
1634569544.3784688,1443200,0.12941177189350128
1634569570.621487,1459600,0.1794871836900711
1634569597.3976324,1476000,0.12790697813034058
1634569623.2973647,1492400,0.20000000298023224
1634569676.2550116,1525200,0.15730337798595428
1634569702.7574937,1541600,0.2602739632129669
1634569729.8010256,1558000,0.18918919563293457
1634569756.4741843,1574400,0.28787878155708313
1634569782.540843,1590800,0.20779220759868622
1634569809.6601086,1607200,0.1756756752729416
1634569836.1675305,1623600,0.2753623127937317
1634569889.1047933,1656400,0.30588236451148987
1634569915.7282643,1672800,0.17073170840740204
1634569942.1130216,1689200,0.2808988690376282
1634569968.5230973,1705600,0.17499999701976776
1634569995.4628234,1722000,0.261904776096344
1634570021.644688,1738400,0.1733333319425583
1634570047.8463945,1754800,0.26760563254356384
1634570074.440346,1771200,0.17721518874168396
1634570127.0844002,1804000,0.2235294133424759
1634570153.4681942,1820400,0.15909090638160706
1634570179.8175619,1836800,0.25333333015441895
1634570206.2980886,1853200,0.2361111044883728
1634570259.1155858,1886000,0.15789473056793213
1634570285.4031603,1902400,0.2705882489681244
1634570311.93602,1918800,0.10112359374761581
1634570338.1548202,1935200,0.22093023359775543
1634570364.6146655,1951600,0.1785714328289032
1634570391.1817424,1968000,0.17499999701976776
1634570417.6604674,1984400,0.1794871836900711
1634570444.2920659,2000800,0.23749999701976776
1634570470.7874103,2017200,0.1931818127632141
1634570496.9383662,2033600,0.25882354378700256
1634570523.3854403,2050000,0.20481927692890167
1634570549.6106873,2066400,0.2298850566148758
1634570575.9083188,2082800,0.14772726595401764
1634570602.1108088,2099200,0.09638553857803345
1634570628.4049528,2115600,0.15000000596046448
1634570681.4134943,2148400,0.2571428716182709
1634570707.805297,2164800,0.18292683362960815
1634570787.294375,2214000,0.1666666716337204
1634570813.9370885,2230400,0.2702702581882477
1634570866.367251,2263200,0.1931818127632141
1634570892.6811643,2279600,0.25641027092933655
