Wall time,Step,Value
1637516506.352579,32800,0.016949152573943138
1637516544.2048504,49200,0.03030303120613098
1637516618.391823,82000,0.11249999701976776
1637516692.9388776,114800,0.1805555522441864
1637516730.0815635,131200,0.08620689809322357
1637516767.3076904,147600,0.014925372786819935
1637516804.9016402,164000,0.10000000149011612
1637516842.1763291,180400,0.12820513546466827
1637516879.8400552,196800,0.1184210553765297
1637516917.0740604,213200,0.13432836532592773
1637516954.4008489,229600,0.203125
1637516992.0074608,246000,0.13333334028720856
1637517029.8829525,262400,0.08695652335882187
1637517067.0681784,278800,0.09836065769195557
1637517104.1225133,295200,0.0615384615957737
1637517141.2627563,311600,0.033898305147886276
1637517178.449961,328000,0.11764705926179886
1637517215.7145662,344400,0.232876718044281
1637517252.8152213,360800,0.1267605572938919
1637517290.082576,377200,0.09375
1637517327.0705569,393600,0.0422535203397274
1637517364.4993458,410000,0.09090909361839294
1637517401.6062348,426400,0.0746268630027771
1637517438.4215834,442800,0.2028985470533371
1637517512.7931528,475600,0.21052631735801697
1637517615.339014,524800,0.18421052396297455
1637517648.7722511,541200,0.19402985274791718
1637517682.3152695,557600,0.22368420660495758
1637517715.6984253,574000,0.1927710771560669
1637517749.1179364,590400,0.25609755516052246
1637517816.17747,623200,0.3956044018268585
1637517849.8582547,639600,0.25974026322364807
1637517883.2185066,656000,0.22857142984867096
1637517916.6646469,672400,0.1515151560306549
1637517950.2149758,688800,0.22535210847854614
1637518017.038202,721600,0.2469135820865631
1637518050.465193,738000,0.23333333432674408
1637518084.076086,754400,0.3294117748737335
1637518117.6619468,770800,0.2823529541492462
1637518151.0792692,787200,0.2469135820865631
1637518184.7485218,803600,0.2531645596027374
1637518252.3235424,836400,0.2432432472705841
1637518285.9312496,852800,0.3636363744735718
1637518352.6575766,885600,0.3461538553237915
1637518386.6972375,902000,0.4367816150188446
1637518420.5248225,918400,0.32098764181137085
1637518454.4602716,934800,0.26865673065185547
1637518488.301167,951200,0.42424243688583374
1637518521.7950504,967600,0.3139534890651703
1637518589.1198707,1000400,0.21794871985912323
1637518622.7244794,1016800,0.19718310236930847
1637518656.7357416,1033200,0.2571428716182709
1637518690.356901,1049600,0.10769230872392654
1637518723.8218122,1066000,0.2112676054239273
1637518757.5492733,1082400,0.30666667222976685
1637518791.0846505,1098800,0.3684210479259491
1637518824.6750536,1115200,0.3380281627178192
1637518858.4022906,1131600,0.2631579041481018
1637518891.774621,1148000,0.3604651093482971
1637518925.736741,1164400,0.3139534890651703
1637518992.6640158,1197200,0.353658527135849
1637519026.2345884,1213600,0.33695653080940247
1637519059.9811897,1230000,0.31707316637039185
1637519093.4618623,1246400,0.32926830649375916
1637519161.437348,1279200,0.2921348214149475
1637519195.286269,1295600,0.3214285671710968
1637519228.7883878,1312000,0.44117647409439087
1637519262.4550161,1328400,0.40594059228897095
1637519329.7959876,1361200,0.3762376308441162
1637519363.304988,1377600,0.27710843086242676
1637519431.4060905,1410400,0.22857142984867096
1637519465.2647865,1426800,0.2716049253940582
1637519499.2004757,1443200,0.3181818127632141
1637519533.032474,1459600,0.28169015049934387
1637519567.0771859,1476000,0.30000001192092896
1637519601.1184182,1492400,0.232876718044281
1637519669.0856295,1525200,0.3218390941619873
1637519703.1059303,1541600,0.3291139304637909
1637519737.3550825,1558000,0.3978494703769684
1637519771.5104864,1574400,0.302325576543808
1637519805.429771,1590800,0.2857142984867096
1637519839.610501,1607200,0.36666667461395264
1637519873.8322961,1623600,0.29870128631591797
1637519942.161607,1656400,0.2916666567325592
1637519976.6611755,1672800,0.28378379344940186
1637520010.7287378,1689200,0.28985506296157837
1637520044.756408,1705600,0.3255814015865326
1637520078.8847995,1722000,0.24285714328289032
1637520113.5065134,1738400,0.39534884691238403
1637520147.6725569,1754800,0.28947368264198303
1637520181.9391754,1771200,0.3552631437778473
1637520250.0295777,1804000,0.3720930218696594
1637520284.54649,1820400,0.38749998807907104
1637520318.9612947,1836800,0.3188405930995941
1637520353.508222,1853200,0.3375000059604645
1637520422.0001159,1886000,0.2876712381839752
1637520456.5281656,1902400,0.2933333218097687
1637520490.9409509,1918800,0.3095238208770752
1637520525.2290804,1935200,0.29885056614875793
1637520559.48035,1951600,0.26829269528388977
1637520593.6400409,1968000,0.25609755516052246
1637520627.7852368,1984400,0.3855421543121338
1637520662.1982071,2000800,0.4285714328289032
1637520697.0700939,2017200,0.22857142984867096
1637520731.8383076,2033600,0.37142857909202576
1637520766.3105655,2050000,0.3513513505458832
1637520801.081184,2066400,0.3333333432674408
1637520835.5542774,2082800,0.2571428716182709
1637520870.3252852,2099200,0.34285715222358704
1637520905.0050328,2115600,0.31168830394744873
1637520974.2809331,2148400,0.14492753148078918
1637521008.80037,2164800,0.2361111044883728
1637521113.1933646,2214000,0.1746031790971756
