Wall time,Step,Value
1639636829.2485468,49152,0.12222222238779068
1639636998.8561766,81920,0.2906976640224457
1639637171.6779852,114688,0.10989011079072952
1639637342.6758168,147456,0.2666666805744171
1639637511.1664405,180224,0.25882354378700256
1639637678.5866368,212992,0.29629629850387573
1639637848.176246,245760,0.3086419701576233
1639638017.5496018,278528,0.27906978130340576
1639638186.0143013,311296,0.3076923191547394
1639638355.1710756,344064,0.3012048304080963
1639638527.5938828,376832,0.1764705926179886
1639638699.3954813,409600,0.30588236451148987
1639638870.4553971,442368,0.3815789520740509
1639639042.60841,475136,0.28947368264198303
1639639209.0399227,507904,0.20000000298023224
1639639373.920423,540672,0.33734938502311707
1639639540.40522,573440,0.27142858505249023
1639639707.7143564,606208,0.24418604373931885
1639639873.9232376,638976,0.3285714387893677
1639640039.0449078,671744,0.20879121124744415
1639640203.1182098,704512,0.20481927692890167
1639640367.8887305,737280,0.2235294133424759
1639640532.6662638,770048,0.17721518874168396
1639640697.5585227,802816,0.1882352977991104
1639640862.4357095,835584,0.3333333432674408
1639641027.9117687,868352,0.27272728085517883
1639641194.9009695,901120,0.2469135820865631
1639641359.5359132,933888,0.3095238208770752
1639641524.3570142,966656,0.3552631437778473
1639641690.5111172,999424,0.36486485600471497
1639641856.9575245,1032192,0.3037974536418915
1639642022.4286277,1064960,0.2839506268501282
1639642188.2888172,1097728,0.375
1639642354.1308854,1130496,0.3295454680919647
1639642519.767376,1163264,0.2989690601825714
1639642685.2735343,1196032,0.353658527135849
1639642849.6273742,1228800,0.20618556439876556
1639643014.8404117,1261568,0.40243902802467346
1639643178.9652865,1294336,0.2527472674846649
1639643344.0245013,1327104,0.2738095223903656
1639643507.064166,1359872,0.25555557012557983
1639643670.889466,1392640,0.29113924503326416
1639643834.3038743,1425408,0.3164556920528412
1639643998.0753517,1458176,0.27710843086242676
1639644162.5460532,1490944,0.3263157904148102
1639644326.4056692,1523712,0.25
1639644490.5680814,1556480,0.30588236451148987
1639644656.1136212,1589248,0.26966291666030884
1639644819.6334538,1622016,0.3199999928474426
1639644983.4212997,1654784,0.2073170691728592
1639645149.033525,1687552,0.2876712381839752
1639645313.8240848,1720320,0.36781609058380127
1639645478.7229722,1753088,0.2750000059604645
1639645643.5238278,1785856,0.32967033982276917
1639645809.4169822,1818624,0.3466666638851166
1639645976.7448232,1851392,0.25641027092933655
1639646143.2871923,1884160,0.3012048304080963
1639646310.2751298,1916928,0.3076923191547394
1639646477.3314135,1949696,0.31111112236976624
1639646643.1254225,1982464,0.4000000059604645
1639646809.6782537,2015232,0.3333333432674408
1639646977.1796923,2048000,0.3896103799343109
1639647142.1473954,2080768,0.2886597812175751
1639647309.047999,2113536,0.31578946113586426
