Wall time,Step,Value
1636972103.1547441,32800,0.056603774428367615
1636972120.8053842,49200,0.05829596519470215
1636972156.2427287,82000,0.06635071337223053
1636972191.874796,114800,0.06481481343507767
1636972209.5950718,131200,0.08653846383094788
1636972227.3565764,147600,0.07389162480831146
1636972244.9884715,164000,0.07246376574039459
1636972262.5270188,180400,0.05607476457953453
1636972280.200583,196800,0.056338027119636536
1636972297.9147222,213200,0.09302325546741486
1636972315.3929305,229600,0.07389162480831146
1636972333.0342243,246000,0.06914893537759781
1636972350.8308196,262400,0.045045044273138046
1636972368.2819934,278800,0.05154639109969139
1636972385.9066017,295200,0.054794520139694214
1636972403.5086296,311600,0.043062202632427216
1636972420.96385,328000,0.06829268485307693
1636972438.3939614,344400,0.07500000298023224
1636972456.1936169,360800,0.0555555559694767
1636972473.7048428,377200,0.06896551698446274
1636972491.1666448,393600,0.04265403002500534
1636972508.7648225,410000,0.0325581394135952
1636972526.4244142,426400,0.06451612710952759
1636972543.9141297,442800,0.0776699036359787
1636972579.161271,475600,0.048128340393304825
1636972631.580388,524800,0.055813953280448914
1636972649.078643,541200,0.08837209641933441
1636972666.6387568,557600,0.04854368790984154
1636972684.3156233,574000,0.05472636967897415
1636972701.9419851,590400,0.07729468494653702
1636972737.0437512,623200,0.059090908616781235
1636972754.5444646,639600,0.0585365854203701
1636972772.181945,656000,0.049504950642585754
1636972789.5706098,672400,0.05970149114727974
1636972807.1791573,688800,0.06598984450101852
1636972842.240687,721600,0.0714285746216774
1636972859.6141798,738000,0.04830917716026306
1636972877.1671498,754400,0.0731707289814949
1636972894.6374936,770800,0.07211538404226303
1636972912.2572422,787200,0.06730769574642181
1636972929.8549957,803600,0.0476190485060215
1636972964.973826,836400,0.05699481815099716
1636972982.585811,852800,0.058252427726984024
1636973017.2718425,885600,0.05213269963860512
1636973034.9020765,902000,0.053921569138765335
1636973052.4096105,918400,0.049751244485378265
1636973070.02952,934800,0.09478673338890076
1636973087.6623847,951200,0.07567567378282547
1636973105.1861026,967600,0.0833333358168602
1636973140.3644707,1000400,0.09139785170555115
1636973157.7600577,1016800,0.0784313753247261
1636973175.2093718,1033200,0.05472636967897415
1636973192.671599,1049600,0.06467662006616592
1636973210.1307979,1066000,0.08780487626791
1636973227.5207863,1082400,0.05797101557254791
1636973245.0048883,1098800,0.05263157933950424
1636973262.5832348,1115200,0.06930693238973618
1636973280.110195,1131600,0.04477611929178238
1636973297.76039,1148000,0.07804878056049347
1636973315.4251554,1164400,0.038277510553598404
1636973350.505298,1197200,0.06741572916507721
1636973368.1525273,1213600,0.03448275849223137
1636973385.6357627,1230000,0.05445544421672821
1636973402.8886797,1246400,0.033898305147886276
1636973438.057913,1279200,0.06018518656492233
1636973455.5601747,1295600,0.08500000089406967
1636973473.2695682,1312000,0.053921569138765335
1636973490.821096,1328400,0.06372549384832382
1636973525.7271662,1361200,0.058510638773441315
1636973543.2349699,1377600,0.09340659528970718
1636973578.574277,1410400,0.05263157933950424
1636973596.0441813,1426800,0.03465346619486809
1636973613.762141,1443200,0.05999999865889549
