Wall time,Step,Value
1636972102.6817567,32800,0.0607476644217968
1636972120.698417,49200,0.028037382289767265
1636972156.2904935,82000,0.0607476644217968
1636972191.9771404,114800,0.04926108196377754
1636972209.7618923,131200,0.060301508754491806
1636972227.5931935,147600,0.06122449040412903
1636972245.5020287,164000,0.06912442296743393
1636972263.3049881,180400,0.04433497413992882
1636972281.244535,196800,0.07070706784725189
1636972299.1425462,213200,0.06635071337223053
1636972316.8920493,229600,0.07425742596387863
1636972334.6765614,246000,0.05714285746216774
1636972352.3855083,262400,0.04716981202363968
1636972370.1999693,278800,0.04672897234559059
1636972387.8859413,295200,0.0670103058218956
1636972405.8280575,311600,0.05000000074505806
1636972423.760299,328000,0.044692736119031906
1636972441.678696,344400,0.06896551698446274
1636972459.626133,360800,0.055276382714509964
1636972477.4816952,377200,0.04591836780309677
1636972495.2265716,393600,0.03333333507180214
1636972512.9557927,410000,0.07329843193292618
1636972530.8329859,426400,0.04901960864663124
1636972548.5810597,442800,0.07729468494653702
1636972584.369785,475600,0.07575757801532745
1636972637.7210243,524800,0.02358490601181984
1636972655.4656816,541200,0.04245283082127571
1636972673.2266974,557600,0.046875
1636972690.8136854,574000,0.07999999821186066
1636972708.5995617,590400,0.06060606241226196
1636972743.9805207,623200,0.061032865196466446
1636972761.969892,639600,0.04072398319840431
1636972779.8562872,656000,0.04285714402794838
1636972797.6019979,672400,0.03076923079788685
1636972815.2717762,688800,0.04326923191547394
1636972850.8135386,721600,0.06341463327407837
1636972868.7993777,738000,0.0555555559694767
1636972886.702024,754400,0.04787234216928482
1636972904.3670874,770800,0.07865168899297714
1636972922.1410077,787200,0.06329113990068436
1636972940.093303,803600,0.06951871514320374
1636972975.507521,836400,0.028985507786273956
1636972993.301926,852800,0.06310679763555527
1636973029.33361,885600,0.06635071337223053
1636973047.029551,902000,0.04901960864663124
1636973065.0665376,918400,0.04739336669445038
1636973082.7722304,934800,0.06896551698446274
1636973100.5213916,951200,0.07729468494653702
1636973118.2568018,967600,0.0585365854203701
1636973153.8250294,1000400,0.07009346038103104
1636973171.5508068,1016800,0.09473684430122375
1636973189.5185719,1033200,0.04545454680919647
1636973207.4455822,1049600,0.05000000074505806
1636973225.1701772,1066000,0.0607476644217968
1636973243.208809,1082400,0.05445544421672821
1636973260.8829377,1098800,0.05882352963089943
1636973278.6733828,1115200,0.04205607622861862
1636973296.3877983,1131600,0.060913704335689545
1636973314.330039,1148000,0.08080808073282242
1636973332.1884637,1164400,0.04615384712815285
1636973368.0569427,1197200,0.05069124326109886
1636973385.8150423,1213600,0.09047619253396988
1636973403.7656903,1230000,0.03286384791135788
1636973421.7402768,1246400,0.057692307978868484
1636973457.136284,1279200,0.04265403002500534
1636973475.0016067,1295600,0.05670103058218956
