Wall time,Step,Value
1634727056.6029956,32800,0.020408162847161293
1634727078.695495,49200,0.019607843831181526
1634727122.5514202,82000,0.0
1634727166.3035793,114800,0.0
1634727188.1377242,131200,0.0
1634727209.9282079,147600,0.019417475908994675
1634727231.7765245,164000,0.009708737954497337
1634727253.5268242,180400,0.0
1634727275.182491,196800,0.029126213863492012
1634727296.7977433,213200,0.019417475908994675
1634727318.4871595,229600,0.0
1634727340.118052,246000,0.0
1634727361.7873971,262400,0.0
1634727383.6203227,278800,0.0
1634727405.0612926,295200,0.01904761977493763
1634727426.8812995,311600,0.03809523954987526
1634727448.7204213,328000,0.04716981202363968
1634727470.564676,344400,0.0
1634727492.4342573,360800,0.01923076994717121
1634727513.9232311,377200,0.0
1634727535.7764163,393600,0.01904761977493763
1634727557.5564857,410000,0.018691588193178177
1634727579.692507,426400,0.009433962404727936
1634727601.8697817,442800,0.03809523954987526
1634727645.6243439,475600,0.009345794096589088
1634727711.2633607,524800,0.03846153989434242
1634727733.1408863,541200,0.009259259328246117
1634727755.1857445,557600,0.01886792480945587
1634727776.9754245,574000,0.01904761977493763
1634727798.9203854,590400,0.009345794096589088
1634727843.2868364,623200,0.01886792480945587
1634727865.2516978,639600,0.009259259328246117
1634727887.1590183,656000,0.028037382289767265
1634727909.0972402,672400,0.0
1634727930.962462,688800,0.0
1634727974.9119768,721600,0.0
1634727996.8203819,738000,0.028037382289767265
1634728018.8654547,754400,0.01904761977493763
1634728040.6768632,770800,0.0
1634728062.3149502,787200,0.028301887214183807
1634728084.3014214,803600,0.009433962404727936
1634728127.5554173,836400,0.009523809887468815
1634728149.4837806,852800,0.0
1634728193.5840921,885600,0.0181818176060915
1634728215.5425818,902000,0.01904761977493763
1634728237.6487637,918400,0.0
1634728259.5113976,934800,0.018018018454313278
1634728281.6878903,951200,0.02857142873108387
1634728303.2324126,967600,0.0
1634728347.006646,1000400,0.037383176386356354
1634728368.9419549,1016800,0.028037382289767265
1634728391.0795357,1033200,0.009345794096589088
1634728412.9269028,1049600,0.009345794096589088
1634728434.8745232,1066000,0.018518518656492233
1634728456.6749415,1082400,0.03669724613428116
1634728478.5810478,1098800,0.02777777798473835
1634728500.547456,1115200,0.0
1634728522.6662223,1131600,0.01834862306714058
1634728544.5235457,1148000,0.018518518656492233
1634728566.5456235,1164400,0.018518518656492233
1634728610.8108156,1197200,0.02857142873108387
1634728632.832716,1213600,0.01834862306714058
1634728654.8743508,1230000,0.027272727340459824
1634728676.6710727,1246400,0.018691588193178177
1634728720.908353,1279200,0.009433962404727936
1634728743.1330285,1295600,0.028037382289767265
1634728765.4590554,1312000,0.018691588193178177
1634728787.3614678,1328400,0.009259259328246117
1634728831.6392376,1361200,0.009259259328246117
1634728853.9234276,1377600,0.028301887214183807
1634728897.8402534,1410400,0.01886792480945587
1634728920.0984368,1426800,0.0181818176060915
1634728942.290821,1443200,0.04716981202363968
1634728964.3674266,1459600,0.018691588193178177
1634728986.408152,1476000,0.009433962404727936
1634729008.64742,1492400,0.018691588193178177
1634729052.3658068,1525200,0.06542056053876877
1634729074.6835196,1541600,0.018691588193178177
1634729096.9665105,1558000,0.018691588193178177
1634729118.9945927,1574400,0.027522936463356018
1634729141.102116,1590800,0.018691588193178177
1634729163.3446772,1607200,0.009523809887468815
1634729185.4292772,1623600,0.0
1634729229.9704747,1656400,0.046296294778585434
1634729251.9957032,1672800,0.02857142873108387
1634729274.3954978,1689200,0.027522936463356018
1634729296.4153528,1705600,0.04716981202363968
1634729318.430637,1722000,0.018518518656492233
1634729340.778691,1738400,0.028037382289767265
1634729362.9419074,1754800,0.028037382289767265
1634729384.990445,1771200,0.0181818176060915
1634729429.7572806,1804000,0.028037382289767265
1634729451.8484464,1820400,0.009433962404727936
1634729474.1444395,1836800,0.018691588193178177
1634729496.4834228,1853200,0.0458715595304966
1634729540.8343086,1886000,0.009523809887468815
1634729562.9307816,1902400,0.018518518656492233
1634729585.4224148,1918800,0.009433962404727936
1634729607.698501,1935200,0.009259259328246117
1634729630.4571083,1951600,0.037383176386356354
1634729652.8066404,1968000,0.03809523954987526
1634729675.2711344,1984400,0.04716981202363968
1634729697.4721816,2000800,0.04545454680919647
1634729719.8930306,2017200,0.02777777798473835
1634729742.3306096,2033600,0.028301887214183807
1634729764.8740916,2050000,0.0458715595304966
1634729787.2158747,2066400,0.01834862306714058
1634729809.5771494,2082800,0.02777777798473835
1634729832.01999,2099200,0.03703703731298447
1634729854.251584,2115600,0.009433962404727936
1634729898.8421721,2148400,0.02777777798473835
1634729921.4034348,2164800,0.018518518656492233
1634729988.0389411,2214000,0.037383176386356354
1634730010.398994,2230400,0.027522936463356018
1634730055.2420108,2263200,0.02777777798473835
1634730077.6443715,2279600,0.018518518656492233
1634730122.5810528,2312400,0.028301887214183807
1634730167.3439624,2345200,0.01886792480945587
1634730189.8131955,2361600,0.03703703731298447
1634730212.164535,2378000,0.01886792480945587
1634730234.4457328,2394400,0.046296294778585434
1634730257.109659,2410800,0.01834862306714058
1634730279.2007613,2427200,0.06603773683309555
1634730323.878162,2460000,0.07407407462596893
1634730346.3394437,2476400,0.05454545468091965
1634730368.7234335,2492800,0.018691588193178177
1634730391.106101,2509200,0.0458715595304966
1634730436.1056771,2542000,0.02777777798473835
1634730458.4784367,2558400,0.03846153989434242
1634730480.7322137,2574800,0.072727270424366
1634730524.934057,2607600,0.028301887214183807
