Wall time,Step,Value
1637901750.3460052,32800,0.18987341225147247
1637901779.0202413,49200,0.2705882489681244
1637901836.4400318,82000,0.3589743673801422
1637901893.724193,114800,0.3684210479259491
1637901922.5255966,131200,0.3563218414783478
1637901951.3037114,147600,0.36486485600471497
1637901980.0349767,164000,0.1538461595773697
1637902008.887965,180400,0.3291139304637909
1637902037.6401885,196800,0.4146341383457184
1637902066.326951,213200,0.2747252881526947
1637902094.9481757,229600,0.1666666716337204
1637902123.5725152,246000,0.32499998807907104
1637902152.2266786,262400,0.39240506291389465
1637902180.9254541,278800,0.28723403811454773
1637902209.9399629,295200,0.25882354378700256
1637902238.7531967,311600,0.3103448152542114
1637902267.4461837,328000,0.36486485600471497
1637902296.1177828,344400,0.29629629850387573
1637902324.7530143,360800,0.2800000011920929
1637902353.4607148,377200,0.18918919563293457
1637902382.1832607,393600,0.3012048304080963
1637902410.9493825,410000,0.30000001192092896
1637902439.7558663,426400,0.24418604373931885
1637902468.2678757,442800,0.13698630034923553
1637902525.5919013,475600,0.20588235557079315
1637902611.9777515,524800,0.34210526943206787
1637902640.739034,541200,0.1690140813589096
1637902669.611653,557600,0.28787878155708313
1637902698.2482932,574000,0.29729729890823364
1637902727.1592333,590400,0.1805555522441864
1637902784.3780777,623200,0.1818181872367859
1637902813.0125623,639600,0.3472222089767456
1637902841.9141622,656000,0.23188406229019165
1637902870.5996883,672400,0.30985915660858154
1637902899.4324129,688800,0.22077922523021698
1637902956.7280676,721600,0.17721518874168396
1637902985.5409303,738000,0.15789473056793213
1637903014.1298711,754400,0.3684210479259491
1637903042.8424616,770800,0.32894736528396606
1637903071.5524457,787200,0.22972972691059113
1637903100.3495705,803600,0.26760563254356384
1637903157.6211398,836400,0.31343284249305725
1637903186.2652445,852800,0.2469135820865631
1637903244.0115573,885600,0.1733333319425583
1637903272.7097356,902000,0.13793103396892548
1637903301.625562,918400,0.2222222238779068
1637903330.3899467,934800,0.10126582533121109
1637903358.9655104,951200,0.10810811072587967
1637903387.8358169,967600,0.125
1637903445.6490955,1000400,0.2535211145877838
1637903474.317134,1016800,0.25
1637903503.27181,1033200,0.20253165066242218
1637903532.0486357,1049600,0.16249999403953552
1637903560.932056,1066000,0.25806450843811035
1637903589.7413712,1082400,0.27142858505249023
1637903618.7576065,1098800,0.22535210847854614
1637903647.5288188,1115200,0.3478260934352875
1637903676.4707143,1131600,0.1147540956735611
1637903705.2407475,1148000,0.16923077404499054
1637903734.1275563,1164400,0.13846154510974884
1637903792.0737062,1197200,0.19178082048892975
1637903821.0376167,1213600,0.19117647409439087
1637903849.8805602,1230000,0.16249999403953552
1637903878.8413684,1246400,0.1927710771560669
1637903936.6880097,1279200,0.18840579688549042
1637903966.0014691,1295600,0.19117647409439087
1637903995.2127876,1312000,0.30882352590560913
1637904024.2147787,1328400,0.24637681245803833
1637904082.195077,1361200,0.20588235557079315
1637904110.9696124,1377600,0.19402985274791718
1637904168.928086,1410400,0.22368420660495758
1637904197.810141,1426800,0.28787878155708313
1637904226.8101315,1443200,0.30000001192092896
1637904255.8992093,1459600,0.2647058963775635
1637904284.7792082,1476000,0.27419355511665344
1637904313.9334807,1492400,0.15625
1637904372.0331767,1525200,0.22857142984867096
1637904400.7737644,1541600,0.24637681245803833
1637904429.6293738,1558000,0.17910447716712952
1637904458.5772648,1574400,0.2153846174478531
1637904487.6318433,1590800,0.24637681245803833
1637904516.6450932,1607200,0.2537313401699066
1637904545.6036963,1623600,0.22857142984867096
1637904603.828657,1656400,0.19718310236930847
1637904633.0999813,1672800,0.14473684132099152
1637904662.3619573,1689200,0.1666666716337204
1637904691.5373309,1705600,0.23880596458911896
1637904720.6773517,1722000,0.21917808055877686
